date,cn_interest_rate,uk_interest_rate,cn_exports,cn_imports,cn_trade_balance,uk_exports,uk_imports,cn_cpi,uk_cpi,cn_inflation,uk_inflation,cn_gdp,uk_gdp,dxy,gold_volatility,oil_volatility,cn_share_price,uk_share_price
2023/6/16,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.4184,12.4,32.99,86.98043,114.5883
2023/6/17,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.4184,12.4,32.99,86.98043,114.5883
2023/6/18,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.4184,12.4,32.99,86.98043,114.5883
2023/6/19,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.4184,12.4,32.99,86.98043,114.5883
2023/6/20,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.938,12.73,34.75,86.98043,114.5883
2023/6/21,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.727,12.98,33.26,86.98043,114.5883
2023/6/22,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.7552,12.96,34.93,86.98043,114.5883
2023/6/23,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.152,12.73,35.36,86.98043,114.5883
2023/6/24,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.152,12.73,35.36,86.98043,114.5883
2023/6/25,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.152,12.73,35.36,86.98043,114.5883
2023/6/26,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.0761,13.08,36.67,86.98043,114.5883
2023/6/27,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.8949,12.88,39.3,86.98043,114.5883
2023/6/28,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3382,12.53,36.86,86.98043,114.5883
2023/6/29,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.527,12.21,35.42,86.98043,114.5883
2023/6/30,2.9,0.25,2.74975E+11,2.12856E+11,62118230000,30775060000,49459320000,114.5578,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3606,12.04,33.28,86.98043,114.5883
2023/7/1,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3606,12.04,33.28,87.03687,113.9178
2023/7/2,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3606,12.04,33.28,87.03687,113.9178
2023/7/3,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.2119,12.22,33.88,87.03687,113.9178
2023/7/4,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.2119,12.22,33.88,87.03687,113.9178
2023/7/5,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3483,12.46,33.91,87.03687,113.9178
2023/7/6,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.8193,12.25,35.13,87.03687,113.9178
2023/7/7,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.0761,12.12,34.55,87.03687,113.9178
2023/7/8,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.0761,12.12,34.55,87.03687,113.9178
2023/7/9,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.0761,12.12,34.55,87.03687,113.9178
2023/7/10,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.9548,12.41,38.35,87.03687,113.9178
2023/7/11,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.7344,12.64,32.43,87.03687,113.9178
2023/7/12,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.6385,13.12,32.69,87.03687,113.9178
2023/7/13,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.1831,12.73,30.04,87.03687,113.9178
2023/7/14,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.0463,12.05,30,87.03687,113.9178
2023/7/15,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.0463,12.05,30,87.03687,113.9178
2023/7/16,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.0463,12.05,30,87.03687,113.9178
2023/7/17,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.1267,12.34,31.34,87.03687,113.9178
2023/7/18,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.0264,12.62,30.66,87.03687,113.9178
2023/7/19,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.3462,12.89,31.06,87.03687,113.9178
2023/7/20,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.5947,12.67,30.15,87.03687,113.9178
2023/7/21,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.9418,12.23,29.65,87.03687,113.9178
2023/7/22,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.9418,12.23,29.65,87.03687,113.9178
2023/7/23,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.9418,12.23,29.65,87.03687,113.9178
2023/7/24,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.8124,12.35,30.11,87.03687,113.9178
2023/7/25,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.8565,12.42,30.63,87.03687,113.9178
2023/7/26,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.76,12.11,29.97,87.03687,113.9178
2023/7/27,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.8938,12.29,29.12,87.03687,113.9178
2023/7/28,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.788,11.78,29.41,87.03687,113.9178
2023/7/29,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.788,11.78,29.41,87.03687,113.9178
2023/7/30,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.788,11.78,29.41,87.03687,113.9178
2023/7/31,2.9,0.25,2.77525E+11,2.06376E+11,71149610000,30884170000,48967830000,114.7809,129,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,117.8241,12.16,28.48,87.03687,113.9178
2023/8/1,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.5738,11.83,28.35,85.95383,112.8674
2023/8/2,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.1268,12.45,28.74,85.95383,112.8674
2023/8/3,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.3963,12.79,28.54,85.95383,112.8674
2023/8/4,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.821,12.22,28.06,85.95383,112.8674
2023/8/5,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.821,12.22,28.06,85.95383,112.8674
2023/8/6,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,118.821,12.22,28.06,85.95383,112.8674
2023/8/7,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.0809,12.24,27.73,85.95383,112.8674
2023/8/8,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.6407,12.21,27.14,85.95383,112.8674
2023/8/9,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.476,12.33,28.56,85.95383,112.8674
2023/8/10,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.1581,11.84,27.27,85.95383,112.8674
2023/8/11,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.6268,11.54,28.04,85.95383,112.8674
2023/8/12,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.6268,11.54,28.04,85.95383,112.8674
2023/8/13,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.6268,11.54,28.04,85.95383,112.8674
2023/8/14,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.0725,11.97,27.55,85.95383,112.8674
2023/8/15,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.2127,12.11,28.3,85.95383,112.8674
2023/8/16,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.3551,12.43,28.54,85.95383,112.8674
2023/8/17,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.5242,12.89,29.3,85.95383,112.8674
2023/8/18,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.4321,12.63,28.43,85.95383,112.8674
2023/8/19,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.4321,12.63,28.43,85.95383,112.8674
2023/8/20,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.4321,12.63,28.43,85.95383,112.8674
2023/8/21,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.4627,12.91,28.9,85.95383,112.8674
2023/8/22,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.3554,12.58,28.56,85.95383,112.8674
2023/8/23,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.0307,12.67,28.47,85.95383,112.8674
2023/8/24,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.2354,12.53,28.88,85.95383,112.8674
2023/8/25,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.5137,12.09,28.81,85.95383,112.8674
2023/8/26,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.5137,12.09,28.81,85.95383,112.8674
2023/8/27,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.5137,12.09,28.81,85.95383,112.8674
2023/8/28,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.3155,12.21,28.66,85.95383,112.8674
2023/8/29,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.2669,12.5,27.63,85.95383,112.8674
2023/8/30,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,119.7937,12.39,26.63,85.95383,112.8674
2023/8/31,2.9,0.25,2.75696E+11,2.08748E+11,66948070000,29690260000,47478800000,115.1156,129.4,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.225,11.78,26.56,85.95383,112.8674
2023/9/1,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.759,11.28,27.48,84.5581,114.8787
2023/9/2,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.759,11.28,27.48,84.5581,114.8787
2023/9/3,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.759,11.28,27.48,84.5581,114.8787
2023/9/4,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.759,11.28,27.48,84.5581,114.8787
2023/9/5,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.4345,11.36,28.65,84.5581,114.8787
2023/9/6,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.8671,11.31,28.33,84.5581,114.8787
2023/9/7,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.9528,11.11,27.59,84.5581,114.8787
2023/9/8,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.9475,10.99,27.16,84.5581,114.8787
2023/9/9,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.9475,10.99,27.16,84.5581,114.8787
2023/9/10,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.9475,10.99,27.16,84.5581,114.8787
2023/9/11,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.3386,10.75,24.37,84.5581,114.8787
2023/9/12,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.2913,10.82,24.23,84.5581,114.8787
2023/9/13,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.0549,10.33,25.06,84.5581,114.8787
2023/9/14,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.2395,10.22,26.56,84.5581,114.8787
2023/9/15,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.199,10.34,27.16,84.5581,114.8787
2023/9/16,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.199,10.34,27.16,84.5581,114.8787
2023/9/17,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.199,10.34,27.16,84.5581,114.8787
2023/9/18,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.1938,11.1,27.91,84.5581,114.8787
2023/9/19,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.1645,11.09,30.32,84.5581,114.8787
2023/9/20,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,120.9648,10.96,30.38,84.5581,114.8787
2023/9/21,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.5528,11.11,31.35,84.5581,114.8787
2023/9/22,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.5306,10.87,30.61,84.5581,114.8787
2023/9/23,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.5306,10.87,30.61,84.5581,114.8787
2023/9/24,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,121.5306,10.87,30.61,84.5581,114.8787
2023/9/25,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.1143,11.43,30.96,84.5581,114.8787
2023/9/26,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.4742,13.63,31.3,84.5581,114.8787
2023/9/27,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.9895,13.86,32.48,84.5581,114.8787
2023/9/28,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.5342,13.09,31.62,84.5581,114.8787
2023/9/29,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.3077,12.94,32.24,84.5581,114.8787
2023/9/30,2.9,0.25,2.88159E+11,2.12194E+11,75964390000,29782010000,46979070000,115.3387,130.1,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.3077,12.94,32.24,84.5581,114.8787
2023/10/1,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.3077,12.94,32.24,82.55218,113.4461
2023/10/2,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.0545,14.13,32,82.55218,113.4461
2023/10/3,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.7848,15.31,33.25,82.55218,113.4461
2023/10/4,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.5946,14.58,35.35,82.55218,113.4461
2023/10/5,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.8993,14.7,36.59,82.55218,113.4461
2023/10/6,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.3563,14.03,35.68,82.55218,113.4461
2023/10/7,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.3563,14.03,35.68,82.55218,113.4461
2023/10/8,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.3563,14.03,35.68,82.55218,113.4461
2023/10/9,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.3563,15.18,39.85,82.55218,113.4461
2023/10/10,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.9282,14.49,39.54,82.55218,113.4461
2023/10/11,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,122.7697,14.38,38.94,82.55218,113.4461
2023/10/12,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.2101,13.98,38.52,82.55218,113.4461
2023/10/13,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.5954,18.91,44.24,82.55218,113.4461
2023/10/14,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.5954,18.91,44.24,82.55218,113.4461
2023/10/15,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.5954,18.91,44.24,82.55218,113.4461
2023/10/16,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.3185,16.22,40.7,82.55218,113.4461
2023/10/17,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.1202,16.59,41.37,82.55218,113.4461
2023/10/18,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.8148,17.38,44.4,82.55218,113.4461
2023/10/19,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.798,19.4,45.7,82.55218,113.4461
2023/10/20,2.9,0.25,2.772E+11,2.22248E+11,54952460000,30083690000,50365680000,115.2271,130.2,0.23483682889305,6.79396706793963,18270356654533.2,3420796653789.08,123.612,18.56,43.79,82.55218,113.4461
